theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,ANGLE-ACC-ARM
0.243209,0.921604,0.679339,0.313678,0.627145,0.729845,0.798256,0.419163,0.027793,0.853468,0.410414,0.653378,0.62571,0.688971,0.232878,0.507528,0.88173,0.023845,0.696948,0.620431,0.907423,0.090423,0.518821,0.129243,0.626005,0.311989,0.371319,0.063783,0.369912,0.09584,0.274029,0.188774,0.498328
0.388209,0.275005,0.103173,0.52111,0.554174,0.658699,0.629339,0.049606,0.138695,0.00239,0.210008,0.545225,0.055528,0.160347,0.259927,0.001551,0.124586,0.345957,0.744996,0.817171,0.087003,0.770758,0.434405,0.14838,0.140137,0.79682,0.20653,0.471279,0.916372,0.811296,0.648535,0.195274,0.871902
0.856369,0.504745,0.697555,0.404542,0.171165,0.223682,0.894579,0.964339,0.502327,0.967347,0.865902,0.548438,0.050979,0.722525,0.830788,0.232219,0.866018,0.995579,0.54976,0.905859,0.471272,0.957686,0.462376,0,0.327086,0.664596,0.115146,0.15412,0.612462,0.906677,0.403741,0.155063,0.421056
0.305157,0.797006,0.905919,0.719829,0.098432,0.130825,0.013975,0.892364,0.648304,0.358456,0.999201,0.159576,0.993916,0.142885,0.950722,0.50229,0.839218,0.622338,0.292899,0.720875,0.85317,0.292644,0.520055,0.863071,0.087407,0.619917,0.255617,0.168699,0.637829,0.17564,0.214442,0.755305,0.536194
0.899181,0.849599,0.683795,0.181574,0.235259,0.136284,0.70498,0.080248,0.784835,0.062093,0.361402,0.190659,0.35792,0.664962,0.981137,0.569455,0.666801,0.172788,0.661899,0.810718,0.642001,0.298389,0.049514,0.972134,0.371293,0.609898,0.880269,0.847607,0.653161,0.816927,0.26806,0.876882,0.367147
0.029658,0.749751,0.824619,0.56553,0.817379,0.106259,0.33137,0.182165,0.531318,0.01562,0.508459,0.968299,0.059906,0.725076,0.671177,0.274612,0.348086,0.230662,0.221496,0.180562,0.973067,0.340035,0.848759,0.251398,0.858499,0.60875,0.591896,0.943362,0.957744,0.017696,0.157806,0.926154,0.50055
0.869591,0.672457,0.965733,0.822626,0.112919,0.553203,0.424955,0.730738,0.061546,0.911268,0.596696,0.483781,0.444664,0.338984,0.71778,0.355084,0.803529,0.870671,0.492886,0.439458,0.679833,0.120971,0.835683,0.600408,0.303042,0.57097,0.682779,0.853656,0.315595,0.353456,0.190381,0.382491,0.478081
0.425245,0.564058,0.404948,0.491407,0.542347,0.931656,0.981347,0.953445,0.530411,0.777462,0.331846,0.603267,0.486011,0.144037,0.311516,0.866447,0.085615,0.446519,0.679882,0.926673,0.248142,0.939155,0.082233,0.561163,0.978273,0.515877,0.80772,0.966898,0.511735,0.281234,0.601136,0.597513,0.179655
0.331395,0.66131,0.643856,0.061377,0.896786,0.323241,0.362118,0.855899,0.191804,0.214522,0.553312,0.557926,0.503573,0.259567,0.78627,0.192094,0.500267,0.593817,0.987728,0.64658,0.336867,0.084943,0.447635,0.388243,0.871336,0.339715,0.316055,0.586898,0.060805,0.85878,0.551979,0.459317,0.445242
0.362326,0.375218,0.102757,0.52898,0.773544,0.574571,0.390875,0.070345,0.469056,0.012955,0.720072,0.381162,0.879575,0.720156,0.037155,0.744594,0.159041,0.346977,0.88443,0.259319,0.473568,0.544414,0.111326,0.256442,0.591531,0.941268,0.729276,0.048116,0.057822,0.734124,0.870195,0.458077,0.43762
0.995974,0.212124,0.438498,0.252239,0.435284,0.019651,0.432137,0.404542,0.457929,0.080253,0.491727,0.839047,0.899688,0.713303,0.937346,0.744936,0.900842,0.203701,0.150264,0.507535,0.698562,0.886109,0.735742,0.852107,0.889541,0.298618,0.659372,0.597673,0.150499,0.078878,0.250252,0.589219,0.281108
0.802002,0.999996,0.991872,0.061113,0.452403,0.669649,0.590722,0.167462,0.586836,0.707985,0.938808,0.476393,0.284409,0.355817,0.446974,0.969319,0.011656,0.578847,0.423792,0.683899,0.461077,0.616131,0.186296,0.55584,0.538319,0.647619,0.806753,0.710315,0.268899,0.663889,0.645013,0.999572,0.076559
0.008127,0.979494,0.46963,0.392259,0.824231,0.228172,0.321455,0.579581,0.308349,0.1701,0.15629,0.997795,0.750954,0.337743,0.868978,0.947431,0.162334,0.693915,0.128106,0.245872,0.491711,0.466756,0.19529,0.631681,0.681793,0.870285,0.816082,0.447822,0.689911,0.355026,0.58087,0.014591,0.491041
0.869546,0.9186,0.193531,0.873169,0.263053,0.15056,0.524476,0.016456,0.381236,0.647015,0.499384,0.495661,0.104322,0.108979,0.455456,0.502706,0.84331,0.392741,0.9422,0.776695,0.900785,0.532112,0.393596,0.658379,0.216372,0.006691,0.687494,0.059632,0.609847,0.967526,0.902834,0.99802,0.464469
0.049332,0.328239,0.665613,0.662136,0.845211,0.74133,0.729912,0.01946,0.827775,0.452619,0.168495,0.064463,0.558909,0.146726,0.467747,0.019566,0.893454,0.045134,0.44784,0.691959,0.922568,0.639241,0.520058,0.897654,0.089818,0.128581,0.113197,0.401595,0.780581,0.971862,0.759923,0.207095,0.466073
0.360124,0.373607,0.037971,0.86397,0.717369,0.703623,0.303265,0.922812,0.03522,0.634755,0.495562,0.27367,0.403224,0.954404,0.563688,0.131415,0.698957,0.564022,0.29933,0.761341,0.874092,0.927138,0.153807,0.827878,0.836097,0.116079,0.004264,0.242055,0.486996,0.566781,0.862302,0.801789,0.639234
0.087201,0.609916,0.010948,0.787152,0.148356,0.968224,0.269713,0.145292,0.226794,0.044032,0.894711,0.58385,0.171388,0.115345,0.373416,0.979451,0.295472,0.048787,0.831481,0.741956,0.116974,0.466551,0.738731,0.048111,0.589,0.400223,0.190924,0.27001,0.318086,0.20388,0.754903,0.836571,0.527824
0.925567,0.191667,0.68012,0.435307,0.041053,0.034222,0.188203,0.51073,0.934547,0.198211,0.490635,0.497241,0.649348,0.903196,0.450509,0.373302,0.998246,0.052702,0.62526,0.28164,0.578639,0.402727,0.278317,0.269272,0.140703,0.305729,0.172195,0.626092,0.781484,0.144185,0.651372,0.887033,0.439643
0.208659,0.408874,0.673874,0.481569,0.260761,0.628019,0.248987,0.879063,0.25078,0.004498,0.628544,0.567763,0.808953,0.964526,0.581022,0.397431,0.523253,0.878371,0.8949,0.146216,0.792251,0.47023,0.558579,0.960915,0.892269,0.145404,0.838541,0.774649,0.495517,0.760864,0.193127,0.527552,0.50072
0.235916,0.387283,0.855522,0.849281,0.93421,0.126256,0.24794,0.292433,0.527125,0.576625,0.766951,0.012424,0.007106,0.453429,0.976805,0.767297,0.72084,0.302079,0.374651,0.127162,0.600428,0.610157,0.798682,0.079366,0.698329,0.774263,0.122146,0.750715,0.245708,0.973526,0.728548,0.908871,0.523846
0.170282,0.57983,0.437655,0.093499,0.554325,0.186956,0.937235,0.728329,0.612968,0.712274,0.011148,0.390507,0.916337,0.488277,0.297906,0.168236,0.530211,0.813281,0.060163,0.827991,0.917593,0.015556,0.510562,0.393016,0.062334,0.242997,0.927295,0.922232,0.826017,0.487051,0.109469,0.568722,0.766658
0.062635,0.850724,0.598704,0.338776,0.290061,0.948517,0.219597,0.020908,0.153927,0.887337,0.501002,0.675467,0.848917,0.541226,0.648851,0.13761,0.815628,0.194047,0.916435,0.941133,0.255046,0.95501,0.502561,0.998832,0.901313,0.139044,0.944612,0.855853,0.240369,0.24328,0.833713,0.328913,0.618793
0.866023,0.714164,0.815397,0.601672,0.015918,0.715899,0.523048,0.008657,0.376139,0.029538,0.36986,0.290986,0.414432,0.302543,0.635539,0.454388,0.780973,0.827988,0.210912,0.367245,0.153967,0.186534,0.506194,0.022696,0.629888,0.560436,0.648095,0.123714,0.602499,0.488686,0.572543,0.059962,0.43754
0.122169,0.164464,0.561381,0.153459,0.895948,0.243454,0.039649,0.302415,0.183368,0.495752,0.911796,0.634738,0.3738,0.515478,0.180631,0.58567,0.175045,0.302609,0.276571,0.416643,0.273252,0.947083,0.302784,0.264665,0.750241,0.226851,0.591802,0.360718,0.780807,0.776403,0.304086,0.333236,0.525625
0.815255,0.687753,0.998325,0.497706,0.364616,0.64406,0.710833,0.425303,0.137405,0.332358,0.490022,0.192783,0.05125,0.267434,0.927426,0.045501,0.76472,0.699737,0.973241,0.25482,0.871066,0.062368,0.10026,0.365659,0.462838,0.113163,0.006584,0.212521,0.118454,0.596018,0.156164,0.328039,0.81346
0.889343,0.553453,0.193777,0.000982,0.237082,0.778955,0.792321,0.6861,0.345315,0.176514,0.913997,0.612265,0.696852,0.182835,0.970518,0.131881,0.525265,0.694493,0.843735,0.599993,0.447654,0.018474,0.535015,0.150148,0.845452,0.338575,0.164303,0.017033,0.678316,0.504436,0.230007,0.346262,0.594528
0.89321,0.520232,0.95175,0.848123,0.48605,0.009543,0.625504,0.609779,0.506483,0.793087,0.859499,0.959562,0.234311,0.492693,0.474756,0.805941,0.186499,0.785522,0.579737,0.517887,0.66341,0.102298,0.061323,0.330296,0.353397,0.850735,0.27023,0.678813,0.831413,0.157582,0.768805,0.484117,0.199755
0.959888,0.878396,0.596306,0.02709,0.869474,0.413433,0.473749,0.631969,0.190391,0.488888,0.564719,0.223216,0.500795,0.584651,0.04211,0.014634,0.001234,0.425834,0.061045,0.647151,0.930216,0.159532,0.783613,0.960682,0.967944,0.941593,0.195228,0.590894,0.216215,0.369744,0.89352,0.465712,0.354782
0.179369,0.253479,0.388241,0.743825,0.243698,0.946172,0.8173,0.42452,0.000082,0.316555,0.95239,0.667877,0.294241,0.567044,0.304949,0.520424,0.610827,0.551521,0.22066,0.126814,0.750731,0.663487,0.934764,0.918352,0.818241,0.014762,0.329502,0.501054,0.336628,0.788813,0.853266,0.932834,0.481322
0.723483,0.700561,0.219764,0.690488,0.168898,0.127241,0.797826,0.203784,0.631169,0.483967,0.891499,0.61123,0.305314,0.645675,0.025108,0.32013,0.349886,0.473137,0.991254,0.865332,0.429274,0.114079,0.024202,0.787386,0.568058,0.439166,0.643701,0.316621,0.678397,0.872242,0.77389,0.932834,0.410062
0.081604,0.574283,0.232759,0.051462,0.323814,0.073813,0.285372,0.261293,0.514858,0.489852,0.770575,0.91736,0.995357,0.359929,0.513876,0.138195,0.64155,0.83484,0.353364,0.512507,0.259479,0.461665,0.64194,0.219627,0.104423,0.592395,0.734807,0.955657,0.584751,0.251473,0.488801,0.684326,0.702832
0.224684,0.660523,0.430768,0.365296,0.83265,0.689248,0.820011,0.973599,0.036387,0.242388,0.772412,0.778436,0.300671,0.623075,0.428409,0.031334,0.665306,0.059246,0.603457,0.006569,0.04591,0.140093,0.14891,0.560897,0.507549,0.527468,0.60142,0.958788,0.218819,0.130403,0.069766,0.310745,0.496594
0.213645,0.184422,0.936487,0.37495,0.025639,0.049684,0.936492,0.246724,0.831588,0.50133,0.62316,0.117742,0.936842,0.051312,0.855786,0.28051,0.471158,0.438111,0.373784,0.561007,0.283722,0.897104,0.473815,0.147373,0.210522,0.698852,0.798436,0.979775,0.934,0.028282,0.039895,0.304202,0.370593
0.056137,0.656742,0.88093,0.814197,0.506468,0.083986,0.171263,0.854513,0.92922,0.713163,0.939484,0.830723,0.01896,0.667321,0.592149,0.358161,0.525268,0.731954,0.383389,0.927107,0.547189,0.84265,0.473646,0.305745,0.89199,0.451183,0.604664,0.457991,0.605059,0.504582,0.692151,0.213542,0.550633
0.778884,0.565454,0.865007,0.245847,0.053783,0.927852,0.07749,0.156671,0.354894,0.103653,0.669754,0.96699,0.055833,0.287302,0.639658,0.669214,0.277076,0.909611,0.871954,0.663207,0.749158,0.222285,0.252495,0.538954,0.858944,0.082792,0.601123,0.958795,0.329817,0.336278,0.553259,0.970139,0.60147
0.099077,0.153415,0.892016,0.097239,0.386734,0.274624,0.656562,0.499594,0.890736,0.185648,0.397718,0.354667,0.60986,0.334047,0.793737,0.666954,0.280304,0.15729,0.21178,0.94956,0.860077,0.37939,0.146142,0.062036,0.546074,0.983252,0.286861,0.0937,0.165303,0.846073,0.025864,0.481515,0.311199
0.352863,0.386903,0.466321,0.792068,0.728931,0.963619,0.918921,0.99052,0.231151,0.25514,0.032138,0.05459,0.634727,0.223199,0.937809,0.513713,0.833932,0.782009,0.534684,0.643632,0.7832,0.347921,0.365814,0.995047,0.31512,0.567845,0.165593,0.700772,0.879567,0.343262,0.909597,0.656181,0.464254
0.085238,0.633067,0.042959,0.692542,0.674586,0.845595,0.257443,0.973898,0.046904,0.91838,0.09991,0.72074,0.681028,0.264569,0.815201,0.332862,0.337948,0.863565,0.084759,0.042719,0.539196,0.516483,0.769172,0.391904,0.383573,0.975604,0.75183,0.960828,0.497091,0.201824,0.21732,0.128453,0.564732
0.137836,0.404654,0.748669,0.322505,0.925405,0.19127,0.402731,0.286027,0.943769,0.126266,0.638077,0.749177,0.591999,0.198798,0.086219,0.177309,0.009458,0.628271,0.98564,0.565441,0.803789,0.387458,0.712899,0.138449,0.302608,0.281785,0.779988,0.036354,0.38739,0.79207,0.581581,0.956233,0.332172
0.602681,0.933258,0.514758,0.722257,0.891529,0.994431,0.520617,0.162229,0.690015,0.092935,0.594263,0.597139,0.495713,0.169376,0.901576,0.69636,0.499969,0.586849,0.898499,0.608069,0.163062,0.048198,0.994737,0.312721,0.095486,0.388307,0.927945,0.831819,0.320322,0.7928,0.83685,0.057209,0.460123
0.166385,0.100345,0.086173,0.853998,0.180332,0.234731,0.496173,0.429075,0.491725,0.860622,0.615835,0.040636,0.125725,0.779593,0.354898,0.810573,0.035907,0.108666,0.100565,0.568345,0.602119,0.01791,0.05784,0.831988,0.894441,0.645757,0.513252,0.652086,0.634801,0.291927,0.287961,0.326709,0.525042
0.459238,0.734487,0.331145,0.317673,0.750012,0.174969,0.577197,0.899985,0.641417,0.65808,0.420246,0.861022,0.212413,0.506814,0.650061,0.464319,0.679741,0.626144,0.249328,0.739485,0.586502,0.56147,0.697375,0.378895,0.833497,0.41924,0.782002,0.869534,0.167822,0.176037,0.883747,0.207187,0.499122
0.417322,0.441347,0.345213,0.718779,0.454169,0.344468,0.949819,0.177055,0.697993,0.127838,0.040702,0.948216,0.55,0.441804,0.721018,0.757461,0.409521,0.628885,0.319782,0.347758,0.674347,0.916722,0.137187,0.64271,0.977708,0.022392,0.549843,0.42182,0.691193,0.893,0.575404,0.148376,0.245175
0.16473,0.297185,0.83086,0.435523,0.66951,0.558448,0.548836,0.335819,0.227209,0.020067,0.233494,0.143357,0.425169,0.725564,0.863223,0.245141,0.039684,0.579493,0.278731,0.702224,0.419643,0.258728,0.623956,0.130002,0.386018,0.074841,0.97719,0.193724,0.213322,0.744802,0.298815,0.756094,0.712347
0.019187,0.819595,0.496529,0.40902,0.410988,0.797888,0.843339,0.9629,0.336722,0.818093,0.023048,0.325529,0.922789,0.910304,0.839992,0.893907,0.598607,0.197831,0.500558,0.337837,0.95534,0.409887,0.597695,0.00514,0.675845,0.921168,0.926699,0.909464,0.246662,0.995329,0.100741,0.87781,0.17014
0.01781,0.683588,0.011716,0.691083,0.15423,0.66681,0.893013,0.644102,0.973304,0.313471,0.141208,0.591163,0.059033,0.054132,0.218735,0.853776,0.134419,0.576944,0.445781,0.094501,0.740154,0.906713,0.950069,0.990945,0.388447,0.898454,0.205143,0.161906,0.474951,0.168421,0.915489,0.672028,0.493064
0.238798,0.816122,0.140024,0.755638,0.709526,0.916724,0.140119,0.532137,0.472017,0.768464,0.133457,0.367247,0.017577,0.425724,0.635742,0.858407,0.958109,0.562395,0.958266,0.682293,0.481438,0.819091,0.605069,0.881095,0.892756,0.337502,0.124186,0.022315,0.430794,0.145628,0.904349,0.444527,0.283154
0.211243,0.824569,0.085895,0.176738,0.987589,0.027717,0.929331,0.924941,0.79586,0.280083,0.134065,0.584332,0.25929,0.238756,0.247423,0.90553,0.950206,0.756415,0.443378,0.723336,0.212215,0.125536,0.538026,0.718522,0.642156,0.737854,0.246523,0.39531,0.158803,0.625064,0.239602,0.607274,0.684239
0.31449,0.625325,0.954435,0.966493,0.127732,0.443337,0.816222,0.316975,0.728392,0.818599,0.533178,0.281774,0.591799,0.837955,0.631708,0.070346,0.32679,0.353414,0.050767,0.984857,0.021757,0.204929,0.611971,0.81699,0.917417,0.777877,0.853702,0.493736,0.337448,0.568002,0.387652,0.752633,0.468799
0.679194,0.528716,0.510508,0.308805,0.77295,0.599594,0.744604,0.885976,0.36447,0.989516,0.354447,0.324186,0.358714,0.996421,0.292393,0.540754,0.293868,0.098573,0.484793,0.480864,0.507957,0.493019,0.496084,0.206571,0.753503,0.037246,0.183355,0.113638,0.249612,0.570132,0.173691,0.894416,0.493682
0.042858,0.53541,0.996415,0.398815,0.963551,0.132307,0.902008,0.795517,0.061424,0.860808,0.748555,0.934246,0.779355,0.585075,0.162506,0.041985,0.678611,0.646685,0.431666,0.96324,0.745684,0.848169,0.218951,0.079509,0.089977,0.801557,0.819627,0.020455,0.18408,0.368038,0.233926,0.213742,0.187759
0.157596,0.425804,0.160844,0.614598,0.179938,0.614505,0.23421,0.575472,0.299899,0.193875,0.631574,0.482326,0.994352,0.477444,0.352599,0.184687,0.013192,0.381806,0.172007,0.78321,0.381867,0.371352,0.077456,0.315233,0.310426,0.667619,0.921516,0.831156,0.169027,0.411433,0.438791,0.213914,0.53047
0.734875,0.114342,0.302483,0.683179,0.37218,0.737048,0.797078,0.633733,0.818208,0.728974,0.606066,0.914584,0.351323,0.794302,0.423608,0.360007,0.551018,0.460869,0.826936,0.381716,0.33023,0.548661,0.469829,0.190461,0.103153,0.241441,0.783436,0.96631,0.626112,0.270273,0.406555,0.442755,0.602513
0.201038,0.343095,0.308975,0.776245,0.91038,0.731184,0.287169,0.464197,0.387641,0.255487,0.870664,0.561529,0.048043,0.379508,0.379305,0.935867,0.800374,0.852589,0.633182,0.372567,0.594943,0.417841,0.246916,0.821411,0.197931,0.080424,0.81417,0.332124,0.219275,0.780952,0.756928,0.870135,0.654914
0.77598,0.775003,0.166745,0.772881,0.3867,0.701482,0.329669,0.60937,0.640615,0.190604,0.666775,0.913175,0.659574,0.75892,0.126718,0.688259,0.356312,0.467038,0.493657,0.403568,0.553603,0.64672,0.18474,0.41502,0.750608,0.378195,0.004622,0.253826,0.318163,0.505776,0.750582,0.22538,0.318067
0.011718,0.323297,0.618325,0.042817,0.071644,0.040018,0.561506,0.236216,0.337367,0.664938,0.636885,0.72141,0.945281,0.868064,0.353538,0.956349,0.043097,0.937926,0.707542,0.590648,0.401442,0.352631,0.503077,0.677347,0.891509,0.369636,0.158312,0.379869,0.644241,0.924242,0.560505,0.755091,0.687725
0.53635,0.404036,0.373188,0.808494,0.705315,0.170018,0.408862,0.311689,0.943098,0.850174,0.071971,0.311685,0.271322,0.433912,0.15786,0.964973,0.973465,0.611664,0.918289,0.087617,0.058974,0.700089,0.974194,0.240487,0.556164,0.551185,0.179187,0.082838,0.62372,0.077533,0.650206,0.285837,0.303169
0.220938,0.719541,0.177049,0.911516,0.501106,0.995699,0.820499,0.171867,0.57656,0.066214,0.605409,0.875918,0.535754,0.045167,0.638337,0.473838,0.661471,0.617172,0.481202,0.162557,0.408618,0.961065,0.2448,0.272897,0.042717,0.545628,0.794251,0.673275,0.757884,0.582803,0.106843,0.437506,0.478857
0.897732,0.502285,0.358616,0.93932,0.615061,0.685739,0.879332,0.760974,0.88669,0.211509,0.92959,0.606777,0.461245,0.964831,0.703558,0.378988,0.563136,0.10397,0.17405,0.093885,0.387398,0.325818,0.96306,0.220174,0.288491,0.029824,0.445768,0.877863,0.151363,0.601675,0.216845,0.136383,0.56582
0.676033,0.426337,0.120229,0.128137,0.484712,0.525984,0.184571,0.483141,0.565315,0.155794,0.778131,0.868845,0.667548,0.757873,0.551914,0.299658,0.289177,0.272116,0.852714,0.435795,0.116372,0.359594,0.496674,0.11308,0.101857,0.45367,0.392569,0.087848,0.817135,0.221868,0.022513,0.170683,0.649672
0.911052,0.318414,0.562637,0.261587,0.492734,0.310897,0.001994,0.581968,0.400069,0.036656,0.959847,0.968239,0.044667,0.643146,0.548753,0.179497,0.782105,0.845089,0.594043,0.849576,0.643291,0.977711,0.95933,0.559738,0.033754,0.9146,0.548582,0.234259,0.459553,0.409056,0.479606,0.150488,0.796414
0.253255,0.719943,0.934894,0.609181,0.183283,0.827977,0.289828,0.138157,0.391485,0.842798,0.124761,0.260945,0.555072,0.670272,0.159223,0.866398,0.270585,0.838236,0.43031,0.184539,0.802522,0.09139,0.762197,0.231686,0.691959,0.728327,0.134119,0.907076,0.11859,0.872613,0.999559,0.559949,0.448931
0.984482,0.111394,0.7533,0.133195,0.451829,0.021931,0.721601,0.354633,0.200703,0.722543,0.547836,0.56593,0.00404,0.941936,0.142627,0.011918,0.357596,0.046899,0.109022,0.649069,0.156447,0.864569,0.794161,0.134712,0.515815,0.454093,0.506343,0.57117,0.741098,0.507433,0.606384,0.809847,1
0.685013,0.298476,0.518985,0.744939,0.959087,0.127019,0.068496,0.026065,0.762462,0.199831,0.696015,0.18642,0.110192,0.754533,0.43938,0.37153,0.211969,0.804886,0.975408,0.669506,0.601721,0.328403,0.396693,0.693997,0.611463,0.915137,0.586683,0.360456,0.375741,0.047585,0.404547,0.69327,0.4355
0.106723,0.632214,0.716667,0.562085,0.953015,0.10194,0.780923,0.176082,0.371633,0.330323,0.291603,0.464526,0.856144,0.974622,0.158099,0.978249,0.104197,0.70924,0.660676,0.266546,0.921201,0.661785,0.333128,0.965433,0.791594,0.197967,0.181203,0.971736,0.82174,0.616009,0.082618,0.307366,0.698747
0.16413,0.207415,0.314288,0.053998,0.919504,0.03572,0.365782,0.416651,0.83448,0.093683,0.152021,0.265068,0.838364,0.201025,0.498246,0.505248,0.550502,0.793568,0.777284,0.245212,0.407034,0.340475,0.242965,0.442157,0.657031,0.719655,0.396913,0.056555,0.887246,0.373879,0.384462,0.140938,0.498929
0.586143,0.05463,0.890162,0.937205,0.076205,0.664314,0.961031,0.587354,0.867688,0.975233,0.360948,0.565999,0.16701,0.536234,0.804422,0.210976,0.839767,0.849375,0.609897,0.193884,0.847302,0.686018,0.518205,0.771945,0.149469,0.627728,0.531088,0.31199,0.841544,0.403998,0.488171,0.097882,0.45326
0.012182,0.111289,0.002728,0.654781,0.276629,0.250837,0.066672,0.380955,0.29597,0.197556,0.472275,0.022164,0.696503,0.314597,0.095235,0.682837,0.23521,0.361098,0.180109,0.888168,0.178831,0.063238,0.716041,0.92373,0.177808,0.888594,0.511947,0.734639,0.057439,0.300124,0.022201,0.923965,0.332393
0.89852,0.739353,0.08655,0.177843,0.55322,0.626733,0.652609,0.060547,0.90033,0.356707,0.608027,0.860033,0.58975,0.400073,0.793282,0.020411,0.098971,0.889886,0.40132,0.170396,0.136867,0.801503,0.061554,0.208369,0.958213,0.399949,0.583715,0.50029,0.487361,0.705913,0.81331,0.439101,0.982773
0.939298,0.908074,0.306486,0.945966,0.266283,0.427388,0.896799,0.264608,0.204313,0.378956,0.447267,0.848823,0.196614,0.009516,0.831647,0.677821,0.922331,0.319382,0.158438,0.829207,0.360066,0.98147,0.123125,0.454925,0.151995,0.075589,0.558801,0.920421,0.396579,0.20058,0.302886,0.171081,0.459624
